AREA,PERIMETER,PLS54_,PLS54_ID,COUNTY_CD,MTOWN,RANGE,SECTION,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,CO_MTR,PLS16_,PLS16_ID,PLSNET_,PLSNET_ID,SOURCE,HYDROAREA,BASIN,REGIONNAME,FRQ_SECNBA,REGION,PLS10_,PLS10_ID,OBJECTID,AGENCYNAME,SOURCE_1,AGENCYUNIQ,LASTMODIFI,MODIFIEDBY,SOURCECOMM,Date_Data_,GlobalID
2530799.13402,6364.36978,747,90820,54,M16S,23E,13,-119.42056,36.53983,M,16S,M16S23E13,M16S23E,54M16S23E13,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2550872.48070,6389.31160,750,90829,54,M16S,24E,18,-119.40298,36.53965,M,16S,M16S24E18,M16S24E,54M16S24E18,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2635807.83409,6494.81900,751,90832,54,M16S,24E,17,-119.38502,36.53950,M,16S,M16S24E17,M16S24E,54M16S24E17,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2669168.30901,6535.50643,754,90838,54,M16S,24E,16,-119.36664,36.53933,M,16S,M16S24E16,M16S24E,54M16S24E16,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2561008.16333,6402.39223,755,90839,54,M16S,24E,15,-119.34861,36.53921,M,16S,M16S24E15,M16S24E,54M16S24E15,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2662327.45431,6527.38803,756,90842,54,M16S,24E,14,-119.33067,36.53904,M,16S,M16S24E14,M16S24E,54M16S24E14,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2552835.26275,6392.86745,757,90844,54,M16S,24E,13,-119.31274,36.53887,M,16S,M16S24E13,M16S24E,54M16S24E13,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2621195.62353,6478.19540,761,90852,54,M16S,25E,18,-119.29496,36.53870,M,16S,M16S25E18,M16S25E,54M16S25E18,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2614197.27989,6469.04709,766,90860,54,M16S,25E,17,-119.27693,36.53854,M,16S,M16S25E17,M16S25E,54M16S25E17,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2624116.40124,6480.06017,767,90865,54,M16S,25E,16,-119.25884,36.53837,M,16S,M16S25E16,M16S25E,54M16S25E16,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,43,Orange Cove Irrigation District,SCRO,1801,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{84E677CA-8FCE-47C1-A72F-4EB358555AA1}
2615144.07593,6469.06166,768,90869,54,M16S,25E,15,-119.24069,36.53821,M,16S,M16S25E15,M16S25E,54M16S25E15,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,43,Orange Cove Irrigation District,SCRO,1801,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{84E677CA-8FCE-47C1-A72F-4EB358555AA1}
2569731.52466,6412.20421,769,90871,54,M16S,25E,14,-119.22270,36.53808,M,16S,M16S25E14,M16S25E,54M16S25E14,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,43,Orange Cove Irrigation District,SCRO,1801,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{84E677CA-8FCE-47C1-A72F-4EB358555AA1}
2604132.38903,6456.24861,770,90872,54,M16S,25E,13,-119.20482,36.53781,M,16S,M16S25E13,M16S25E,54M16S25E13,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,43,Orange Cove Irrigation District,SCRO,1801,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{84E677CA-8FCE-47C1-A72F-4EB358555AA1}
1011179.27065,4849.47868,780,90909,54,M16S,23E,18,-119.50792,36.53638,M,16S,M16S23E18,M16S23E,54M16S23E18,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,8047,Consolidated Irrigation District,SERYSIAN,612,2016-03-29T11:36:07.000Z,SERYSIAN,"updated boundary from KRCD; Basin boundary modification submittal; drawn from written description (annex/detach not applicable are not included)",2015-09-15T09:28:49.000Z,{63B33E44-E0A1-42F3-B467-A29490016F0F}
2534308.48103,6305.27495,816,91095,54,M16S,23E,19,-119.51101,36.52616,M,16S,M16S23E19,M16S23E,54M16S23E19,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,8047,Consolidated Irrigation District,SERYSIAN,612,2016-03-29T11:36:07.000Z,SERYSIAN,"updated boundary from KRCD; Basin boundary modification submittal; drawn from written description (annex/detach not applicable are not included)",2015-09-15T09:28:49.000Z,{63B33E44-E0A1-42F3-B467-A29490016F0F}
2613292.95965,6468.50843,817,91096,54,M16S,23E,20,-119.49290,36.52604,M,16S,M16S23E20,M16S23E,54M16S23E20,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,8047,Consolidated Irrigation District,SERYSIAN,612,2016-03-29T11:36:07.000Z,SERYSIAN,"updated boundary from KRCD; Basin boundary modification submittal; drawn from written description (annex/detach not applicable are not included)",2015-09-15T09:28:49.000Z,{63B33E44-E0A1-42F3-B467-A29490016F0F}
2560401.94868,6400.60923,819,91107,54,M16S,23E,21,-119.47473,36.52590,M,16S,M16S23E21,M16S23E,54M16S23E21,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2538288.63288,6373.11455,820,91116,54,M16S,23E,22,-119.45683,36.52570,M,16S,M16S23E22,M16S23E,54M16S23E22,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2644599.61847,6506.01343,822,91124,54,M16S,23E,23,-119.43868,36.52552,M,16S,M16S23E23,M16S23E,54M16S23E23,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2529467.25422,6362.02367,825,91130,54,M16S,23E,24,-119.42060,36.52534,M,16S,M16S23E24,M16S23E,54M16S23E24,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2534093.16236,6368.04686,826,91131,54,M16S,24E,19,-119.40294,36.52516,M,16S,M16S24E19,M16S24E,54M16S24E19,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2613581.11665,6467.17652,827,91135,54,M16S,24E,20,-119.38498,36.52501,M,16S,M16S24E20,M16S24E,54M16S24E20,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2624626.79327,6481.12951,829,91137,54,M16S,24E,21,-119.36666,36.52486,M,16S,M16S24E21,M16S24E,54M16S24E21,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2529790.11138,6362.45235,830,91140,54,M16S,24E,22,-119.34858,36.52471,M,16S,M16S24E22,M16S24E,54M16S24E22,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2590936.88119,6439.49162,831,91145,54,M16S,24E,23,-119.33057,36.52456,M,16S,M16S24E23,M16S24E,54M16S24E23,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2497451.42511,6321.62710,834,91149,54,M16S,24E,24,-119.31264,36.52440,M,16S,M16S24E24,M16S24E,54M16S24E24,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2568666.00974,6411.61968,839,91157,54,M16S,25E,19,-119.29474,36.52426,M,16S,M16S25E19,M16S25E,54M16S25E19,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2516438.03922,6345.85838,840,91162,54,M16S,25E,20,-119.27671,36.52411,M,16S,M16S25E20,M16S25E,54M16S25E20,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2538417.53950,6373.97290,841,91164,54,M16S,25E,21,-119.25875,36.52396,M,16S,M16S25E21,M16S25E,54M16S25E21,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,43,Orange Cove Irrigation District,SCRO,1801,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{84E677CA-8FCE-47C1-A72F-4EB358555AA1}
2579300.38922,6426.05434,843,91166,54,M16S,25E,22,-119.24059,36.52383,M,16S,M16S25E22,M16S25E,54M16S25E22,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,43,Orange Cove Irrigation District,SCRO,1801,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{84E677CA-8FCE-47C1-A72F-4EB358555AA1}
1076653.02748,5005.57439,850,91188,54,M16S,22E,24,-119.52561,36.52228,M,16S,M16S22E24,M16S22E,54M16S22E24,54M16S22E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,8047,Consolidated Irrigation District,SERYSIAN,612,2016-03-29T11:36:07.000Z,SERYSIAN,"updated boundary from KRCD; Basin boundary modification submittal; drawn from written description (annex/detach not applicable are not included)",2015-09-15T09:28:49.000Z,{63B33E44-E0A1-42F3-B467-A29490016F0F}
2667705.94595,6530.86489,885,91402,54,M16S,23E,30,-119.51073,36.51169,M,16S,M16S23E30,M16S23E,54M16S23E30,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,8047,Consolidated Irrigation District,SERYSIAN,612,2016-03-29T11:36:07.000Z,SERYSIAN,"updated boundary from KRCD; Basin boundary modification submittal; drawn from written description (annex/detach not applicable are not included)",2015-09-15T09:28:49.000Z,{63B33E44-E0A1-42F3-B467-A29490016F0F}
2647455.45677,6437.51808,886,91403,54,M16S,22E,25,-119.52893,36.51175,M,16S,M16S22E25,M16S22E,54M16S22E25,54M16S22E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,8047,Consolidated Irrigation District,SERYSIAN,612,2016-03-29T11:36:07.000Z,SERYSIAN,"updated boundary from KRCD; Basin boundary modification submittal; drawn from written description (annex/detach not applicable are not included)",2015-09-15T09:28:49.000Z,{63B33E44-E0A1-42F3-B467-A29490016F0F}
2595573.89547,6445.25262,887,91409,54,M16S,23E,29,-119.49264,36.51160,M,16S,M16S23E29,M16S23E,54M16S23E29,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2553737.99731,6394.02103,891,91417,54,M16S,23E,28,-119.47479,36.51149,M,16S,M16S23E28,M16S23E,54M16S23E28,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2602461.49896,6453.64154,892,91418,54,M16S,23E,27,-119.45685,36.51136,M,16S,M16S23E27,M16S23E,54M16S23E27,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2575064.16741,6419.58075,894,91423,54,M16S,23E,26,-119.43876,36.51115,M,16S,M16S23E26,M16S23E,54M16S23E26,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2568274.48816,6410.71670,897,91435,54,M16S,23E,25,-119.42075,36.51096,M,16S,M16S23E25,M16S23E,54M16S23E25,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2541768.77286,6377.81113,899,91443,54,M16S,24E,30,-119.40287,36.51079,M,16S,M16S24E30,M16S24E,54M16S24E30,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2586799.28452,6434.32035,901,91448,54,M16S,24E,29,-119.38488,36.51061,M,16S,M16S24E29,M16S24E,54M16S24E29,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2597923.22053,6447.70786,902,91449,54,M16S,24E,28,-119.36669,36.51048,M,16S,M16S24E28,M16S24E,54M16S24E28,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2579516.57508,6424.67471,903,91453,54,M16S,24E,27,-119.34856,36.51036,M,16S,M16S24E27,M16S24E,54M16S24E27,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2577081.64418,6421.80338,904,91454,54,M16S,24E,26,-119.33053,36.51020,M,16S,M16S24E26,M16S24E,54M16S24E26,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2624487.81361,6480.94188,905,91456,54,M16S,25E,29,-119.27657,36.50982,M,16S,M16S25E29,M16S25E,54M16S25E29,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2526038.70932,6359.72286,906,91457,54,M16S,25E,28,-119.25865,36.50966,M,16S,M16S25E28,M16S25E,54M16S25E28,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2546560.71525,6383.38473,909,91460,54,M16S,24E,25,-119.31265,36.51005,M,16S,M16S24E25,M16S24E,54M16S24E25,54M16S24E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2602244.49182,6452.70892,910,91462,54,M16S,25E,30,-119.29473,36.50990,M,16S,M16S25E30,M16S25E,54M16S25E30,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2674132.25348,6541.12248,912,91469,54,M16S,25E,27,-119.24060,36.50948,M,16S,M16S25E27,M16S25E,54M16S25E27,54M16S25E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,43,Orange Cove Irrigation District,SCRO,1801,2013-11-07T00:00:00.000Z,source,,2013-11-07T00:00:00.000Z,{84E677CA-8FCE-47C1-A72F-4EB358555AA1}
1137060.01583,5145.95329,919,91487,54,M16S,22E,26,-119.54384,36.50775,M,16S,M16S22E26,M16S22E,54M16S22E26,54M16S22E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,8047,Consolidated Irrigation District,SERYSIAN,612,2016-03-29T11:36:07.000Z,SERYSIAN,"updated boundary from KRCD; Basin boundary modification submittal; drawn from written description (annex/detach not applicable are not included)",2015-09-15T09:28:49.000Z,{63B33E44-E0A1-42F3-B467-A29490016F0F}
2601535.21762,6434.81932,957,91720,54,M16S,23E,33,-119.47484,36.49690,M,16S,M16S23E33,M16S23E,54M16S23E33,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2648549.14026,6526.56220,958,91721,54,M16S,23E,34,-119.45689,36.49681,M,16S,M16S23E34,M16S23E,54M16S23E34,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2582571.38602,6436.95498,959,91722,54,M16S,23E,32,-119.49261,36.49699,M,16S,M16S23E32,M16S23E,54M16S23E32,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2675298.26102,6543.67813,960,91723,54,M16S,23E,31,-119.51070,36.49704,M,16S,M16S23E31,M16S23E,54M16S23E31,54M16S23E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,52540,Alta Irrigation District,SERYSIAN,2042,2018-03-30T09:12:19.000Z,SERYSIAN,"updated boundary from KRCD Basin boundary modification submittal; drawn from written description and historical maps",2018-03-30T09:10:59.000Z,{6137EE41-A93E-4428-9F92-6764A52F516D}
2618850.42303,6418.12360,962,91725,54,M16S,22E,35,-119.54699,36.49714,M,16S,M16S22E35,M16S22E,54M16S22E35,54M16S22E,0,0,0.00000,0.00000,0,0.00000,0,0,0.00000,0,0.00000,0.00000,8047,Consolidated Irrigation District,SERYSIAN,612,2016-03-29T11:36:07.000Z,SERYSIAN,"updated boundary from KRCD; Basin boundary modification submittal; drawn from written description (annex/detach not applicable are not included)",2015-09-15T09:28:49.000Z,{63B33E44-E0A1-42F3-B467-A29490016F0F}
