AREA,PERIMETER,PLS10_,PLS10_ID,COUNTY_CD,MTOWN,RANGE,SECTION,SOURCE,DDLONG,DDLAT,BASE_LN_ME,TOWNSHIP,MTRS,MTR,CO_MTRS,CO_MTR
2604040.26470999978,6455.17283702000,1119.00000000000,80057.00000000000,10,M10S,25E,10,1,-119.23215931800,37.07549166840,M,10S,M10S25E10,M10S25E,10M10S25E10,10M10S25E
2525435.86537999986,6357.17185442000,1120.00000000000,80058.00000000000,10,M10S,25E,09,1,-119.25027275800,37.07553917540,M,10S,M10S25E09,M10S25E,10M10S25E09,10M10S25E
2677891.94897999987,6547.50275055000,1121.00000000000,80060.00000000000,10,M10S,25E,08,1,-119.26862819200,37.07533961320,M,10S,M10S25E08,M10S25E,10M10S25E08,10M10S25E
2558919.52175999992,6400.19073677000,1122.00000000000,80069.00000000000,10,M10S,25E,07,1,-119.28684149400,37.07498736080,M,10S,M10S25E07,M10S25E,10M10S25E07,10M10S25E
2593220.04120999994,6441.55317675000,1123.00000000000,80082.00000000000,10,M10S,24E,12,1,-119.30476464500,37.07490996220,M,10S,M10S24E12,M10S24E,10M10S24E12,10M10S24E
2604219.01713000005,6454.85313288000,1124.00000000000,80084.00000000000,10,M10S,24E,11,1,-119.32283459600,37.07499806480,M,10S,M10S24E11,M10S24E,10M10S24E11,10M10S24E
2550119.24799000006,6388.46517568000,1125.00000000000,80085.00000000000,10,M10S,24E,10,1,-119.34077588600,37.07511214210,M,10S,M10S24E10,M10S24E,10M10S24E10,10M10S24E
2592141.18147999980,6438.59997688000,1126.00000000000,80086.00000000000,10,M10S,24E,09,1,-119.35871726500,37.07521826710,M,10S,M10S24E09,M10S24E,10M10S24E09,10M10S24E
2522970.33485000022,6353.97533436000,1127.00000000000,80088.00000000000,10,M10S,24E,08,1,-119.37664002900,37.07528307870,M,10S,M10S24E08,M10S24E,10M10S24E08,10M10S24E
2661734.96437000018,6528.38430800000,1128.00000000000,80097.00000000000,10,M10S,24E,07,1,-119.39495211500,37.07534330610,M,10S,M10S24E07,M10S24E,10M10S24E07,10M10S24E
2529837.81876000017,6362.61718336000,1129.00000000000,80107.00000000000,10,M10S,23E,12,1,-119.41341137200,37.07537344190,M,10S,M10S23E12,M10S23E,10M10S23E12,10M10S23E
2561334.97644999996,6401.98141672000,1130.00000000000,80113.00000000000,10,M10S,23E,11,1,-119.43151255500,37.07535963690,M,10S,M10S23E11,M10S23E,10M10S23E11,10M10S23E
2543738.15695000021,6379.70584941000,1131.00000000000,80122.00000000000,10,M10S,23E,10,1,-119.44963171200,37.07533625600,M,10S,M10S23E10,M10S23E,10M10S23E10,10M10S23E
2499628.42067999998,6324.25496411000,1132.00000000000,80125.00000000000,10,M10S,23E,09,1,-119.46750011200,37.07531248090,M,10S,M10S23E09,M10S23E,10M10S23E09,10M10S23E
2621519.58924000012,6484.13412807000,1133.00000000000,80128.00000000000,10,M10S,22E,12,1,-119.52262744000,37.07536684910,M,10S,M10S22E12,M10S22E,10M10S22E12,10M10S22E
2546798.66660000011,6388.41925984000,1134.00000000000,80129.00000000000,10,M10S,22E,11,1,-119.54059192300,37.07515300480,M,10S,M10S22E11,M10S22E,10M10S22E11,10M10S22E
2661154.08208000008,6529.41238437000,1135.00000000000,80131.00000000000,10,M10S,23E,07,1,-119.50428277400,37.07539691480,M,10S,M10S23E07,M10S23E,10M10S23E07,10M10S23E
2646558.85132999998,6508.45469930000,1136.00000000000,80132.00000000000,10,M10S,23E,08,1,-119.48567874100,37.07532740210,M,10S,M10S23E08,M10S23E,10M10S23E08,10M10S23E
2618597.49691000022,6473.73219168000,1137.00000000000,80161.00000000000,10,M10S,32E,21,1,-118.48012792800,37.06573675150,M,10S,M10S32E21,M10S32E,10M10S32E21,10M10S32E
1665072.02086000005,6184.78413610000,1138.00000000000,80162.00000000000,10,M10S,32E,22,1,-118.46242691700,37.06334202650,M,10S,M10S32E22,M10S32E,10M10S32E22,10M10S32E
1701463.80031000008,5379.01772389000,1139.00000000000,80163.00000000000,10,M10S,22E,10,1,-119.55585544600,37.07473827440,M,10S,M10S22E10,M10S22E,10M10S22E10,10M10S22E
2582670.03421999980,6428.43815149000,1140.00000000000,80166.00000000000,10,M10S,32E,20,1,-118.49844650300,37.06568134630,M,10S,M10S32E20,M10S32E,10M10S32E20,10M10S32E
4168269.22160999989,8415.55755343000,1141.00000000000,80167.00000000000,10,M10S,32E,19,1,-118.52226598800,37.06566775440,M,10S,M10S32E19,M10S32E,10M10S32E19,10M10S32E
1202440.49307999993,4668.76515059000,1142.00000000000,80202.00000000000,10,M10S,32E,23,1,-118.44644723500,37.06266860560,M,10S,M10S32E23,M10S32E,10M10S32E23,10M10S32E
2613370.26727999980,6467.11861888000,1143.00000000000,80210.00000000000,10,M10S,31E,13,1,-118.54614739300,37.06246337820,M,10S,M10S31E13,M10S31E,10M10S31E13,10M10S31E
2558533.22383000003,6398.17634633000,1144.00000000000,80213.00000000000,10,M10S,31E,14,1,-118.56432021500,37.06246239320,M,10S,M10S31E14,M10S31E,10M10S31E14,10M10S31E
2557383.14894999983,6396.73373565000,1145.00000000000,80216.00000000000,10,M10S,31E,15,1,-118.58230826500,37.06246127560,M,10S,M10S31E15,M10S31E,10M10S31E15,10M10S31E
2564568.64486999996,6405.71578268000,1146.00000000000,80219.00000000000,10,M10S,31E,16,1,-118.60033104800,37.06246341690,M,10S,M10S31E16,M10S31E,10M10S31E16,10M10S31E
2588713.88328999979,6435.94106303000,1147.00000000000,80222.00000000000,10,M10S,31E,17,1,-118.61847928100,37.06245152640,M,10S,M10S31E17,M10S31E,10M10S31E17,10M10S31E
2519590.42076000012,6349.40216922000,1148.00000000000,80227.00000000000,10,M10S,31E,18,1,-118.63648571000,37.06244433570,M,10S,M10S31E18,M10S31E,10M10S31E18,10M10S31E
2608452.91655000020,6456.20141882000,1149.00000000000,80254.00000000000,10,M10S,30E,18,0,-118.74580030600,37.06112054120,M,10S,M10S30E18,M10S30E,10M10S30E18,10M10S30E
2589592.07322000014,6436.91319775000,1150.00000000000,80255.00000000000,10,M10S,30E,17,0,-118.72762690400,37.06093697020,M,10S,M10S30E17,M10S30E,10M10S30E17,10M10S30E
2591785.17996999994,6439.64076424000,1151.00000000000,80256.00000000000,10,M10S,30E,16,0,-118.70950986400,37.06073721980,M,10S,M10S30E16,M10S30E,10M10S30E16,10M10S30E
2590700.95631999988,6438.29790911000,1152.00000000000,80257.00000000000,10,M10S,30E,15,0,-118.69139057200,37.06053571210,M,10S,M10S30E15,M10S30E,10M10S30E15,10M10S30E
2590392.50541000022,6437.91013325000,1153.00000000000,80258.00000000000,10,M10S,30E,14,0,-118.67327393600,37.06033031560,M,10S,M10S30E14,M10S30E,10M10S30E14,10M10S30E
2694750.61220999993,6567.69134708000,1154.00000000000,80259.00000000000,10,M10S,30E,13,0,-118.65479327700,37.06010509090,M,10S,M10S30E13,M10S30E,10M10S30E13,10M10S30E
2616340.51446000021,6470.93757209000,1155.00000000000,80284.00000000000,10,M10S,28E,13,1,-118.87215615600,37.06035641940,M,10S,M10S28E13,M10S28E,10M10S28E13,10M10S28E
2536241.88817999978,6371.26412084000,1156.00000000000,80285.00000000000,10,M10S,29E,18,0,-118.85428077100,37.06013806340,M,10S,M10S29E18,M10S29E,10M10S29E18,10M10S29E
2593469.22184999986,6442.55223433000,1157.00000000000,80287.00000000000,10,M10S,28E,14,1,-118.89025022000,37.06037661700,M,10S,M10S28E14,M10S28E,10M10S28E14,10M10S28E
2589257.70141999982,6436.53423393000,1158.00000000000,80290.00000000000,10,M10S,29E,17,0,-118.83643447700,37.05972769340,M,10S,M10S29E17,M10S29E,10M10S29E17,10M10S29E
2615426.81958999997,6469.93357028000,1159.00000000000,80291.00000000000,10,M10S,28E,15,1,-118.90831282900,37.06036725480,M,10S,M10S28E15,M10S28E,10M10S28E15,10M10S28E
2593355.32198000001,6442.93066655000,1160.00000000000,80292.00000000000,10,M10S,28E,16,1,-118.92632651500,37.06038490190,M,10S,M10S28E16,M10S28E,10M10S28E16,10M10S28E
2595919.06426999997,6444.77258655000,1161.00000000000,80294.00000000000,10,M10S,29E,16,0,-118.81830262800,37.05932769860,M,10S,M10S29E16,M10S29E,10M10S29E16,10M10S29E
2647110.13761000009,6509.14568387000,1162.00000000000,80296.00000000000,10,M10S,28E,17,1,-118.94442212400,37.06037670300,M,10S,M10S28E17,M10S28E,10M10S28E17,10M10S28E
2612911.49845999992,6465.93508233000,1163.00000000000,80298.00000000000,10,M10S,29E,15,0,-118.80016701500,37.05893752110,M,10S,M10S29E15,M10S29E,10M10S29E15,10M10S29E
2478638.84213999985,6302.78730852000,1164.00000000000,80299.00000000000,10,M10S,28E,18,1,-118.96208714800,37.06041951130,M,10S,M10S28E18,M10S28E,10M10S28E18,10M10S28E
251496.98532400001,2668.87377234000,1165.00000000000,80301.00000000000,10,M10S,22E,08,1,-119.59973305900,37.06992774390,M,10S,M10S22E08,M10S22E,10M10S22E08,10M10S22E
2606472.49849000014,6458.85615194000,1166.00000000000,80304.00000000000,10,M10S,27E,13,1,-118.97963633900,37.06044503300,M,10S,M10S27E13,M10S27E,10M10S27E13,10M10S27E
2553157.47390000010,6393.71940619000,1167.00000000000,80305.00000000000,10,M10S,29E,13,0,-118.76379536700,37.05828088750,M,10S,M10S29E13,M10S29E,10M10S29E13,10M10S29E
2584528.87890999997,6432.85050592000,1168.00000000000,80306.00000000000,10,M10S,29E,14,0,-118.78202338800,37.05859034460,M,10S,M10S29E14,M10S29E,10M10S29E14,10M10S29E
2481760.48476999998,6299.83300864000,1169.00000000000,80310.00000000000,10,M10S,27E,14,1,-118.99735660300,37.06040062050,M,10S,M10S27E14,M10S27E,10M10S27E14,10M10S27E
2609079.82302000001,6461.24098822000,1170.00000000000,80311.00000000000,10,M10S,27E,15,1,-119.01501229900,37.06037393380,M,10S,M10S27E15,M10S27E,10M10S27E15,10M10S27E
2601234.13794999989,6451.67613314000,1171.00000000000,80314.00000000000,10,M10S,27E,16,1,-119.03304197400,37.06038255020,M,10S,M10S27E16,M10S27E,10M10S27E16,10M10S27E
2654321.03880999982,6516.85557432000,1172.00000000000,80320.00000000000,10,M10S,27E,17,1,-119.05120527300,37.06039812920,M,10S,M10S27E17,M10S27E,10M10S27E17,10M10S27E
2653539.86176000023,6515.86800181000,1173.00000000000,80321.00000000000,10,M10S,27E,18,1,-119.06952237100,37.06040304200,M,10S,M10S27E18,M10S27E,10M10S27E18,10M10S27E
2539405.91649999982,6376.84776637000,1174.00000000000,80324.00000000000,10,M10S,26E,13,1,-119.08740157100,37.06040943220,M,10S,M10S26E13,M10S26E,10M10S26E13,10M10S26E
2630108.03201999981,6487.99535311000,1175.00000000000,80326.00000000000,10,M10S,26E,14,1,-119.10510253500,37.06037461860,M,10S,M10S26E14,M10S26E,10M10S26E14,10M10S26E
2642816.18527999986,6503.19712830000,1176.00000000000,80329.00000000000,10,M10S,26E,15,1,-119.12304597500,37.06033540290,M,10S,M10S26E15,M10S26E,10M10S26E15,10M10S26E
11083.49262160000,458.51409005400,1177.00000000000,80330.00000000000,10,M10S,22E,07,1,-119.60599835600,37.06955378980,M,10S,M10S22E07,M10S22E,10M10S22E07,10M10S22E
2661911.82999000000,6527.40895442000,1178.00000000000,80333.00000000000,10,M10S,26E,16,1,-119.14101800700,37.06037949670,M,10S,M10S26E16,M10S26E,10M10S26E16,10M10S26E
2623517.80939000007,6480.53551768000,1179.00000000000,80334.00000000000,10,M10S,26E,17,1,-119.15896462100,37.06050210160,M,10S,M10S26E17,M10S26E,10M10S26E17,10M10S26E
2692952.79877000023,6564.27042812000,1180.00000000000,80338.00000000000,10,M10S,26E,18,1,-119.17708635000,37.06063117430,M,10S,M10S26E18,M10S26E,10M10S26E18,10M10S26E
2676998.44548000023,6545.02402524000,1181.00000000000,80340.00000000000,10,M10S,25E,13,1,-119.19546478700,37.06074899290,M,10S,M10S25E13,M10S25E,10M10S25E13,10M10S25E
2655346.10778999981,6518.31020488000,1182.00000000000,80342.00000000000,10,M10S,25E,14,1,-119.21378711600,37.06086732840,M,10S,M10S25E14,M10S25E,10M10S25E14,10M10S25E
2661448.80380999995,6525.74433546000,1183.00000000000,80344.00000000000,10,M10S,25E,15,1,-119.23213073300,37.06097732110,M,10S,M10S25E15,M10S25E,10M10S25E15,10M10S25E
2595148.68135999981,6443.54052645000,1184.00000000000,80345.00000000000,10,M10S,25E,16,1,-119.25034006900,37.06108093140,M,10S,M10S25E16,M10S25E,10M10S25E16,10M10S25E
2655852.53830000013,6524.03568071000,1185.00000000000,80346.00000000000,10,M10S,25E,17,1,-119.26865262000,37.06089332760,M,10S,M10S25E17,M10S25E,10M10S25E17,10M10S25E
2511714.08973000012,6340.28041306000,1186.00000000000,80368.00000000000,10,M10S,25E,18,1,-119.28687372600,37.06049988500,M,10S,M10S25E18,M10S25E,10M10S25E18,10M10S25E
2634382.34885999979,6494.51207349000,1187.00000000000,80374.00000000000,10,M10S,23E,13,1,-119.41324325700,37.06081132840,M,10S,M10S23E13,M10S23E,10M10S23E13,10M10S23E
2728394.85062999977,6606.80817098000,1188.00000000000,80375.00000000000,10,M10S,24E,18,1,-119.39496669600,37.06085024730,M,10S,M10S24E18,M10S24E,10M10S24E18,10M10S24E
2588933.66031000018,6436.88510085000,1189.00000000000,80376.00000000000,10,M10S,24E,17,1,-119.37662120900,37.06077351760,M,10S,M10S24E17,M10S24E,10M10S24E17,10M10S24E
2577225.43319999985,6425.91928946000,1190.00000000000,80378.00000000000,10,M10S,24E,16,1,-119.35855881300,37.06075438390,M,10S,M10S24E16,M10S24E,10M10S24E16,10M10S24E
2522323.97591000004,6353.88354133000,1191.00000000000,80381.00000000000,10,M10S,24E,15,1,-119.34063778200,37.06063625820,M,10S,M10S24E15,M10S24E,10M10S24E15,10M10S24E
2558769.02974000014,6398.78671883000,1192.00000000000,80382.00000000000,10,M10S,24E,13,1,-119.30467014600,37.06040807080,M,10S,M10S24E13,M10S24E,10M10S24E13,10M10S24E
2576155.58544000005,6420.78344697000,1193.00000000000,80384.00000000000,10,M10S,24E,14,1,-119.32271182700,37.06050907950,M,10S,M10S24E14,M10S24E,10M10S24E14,10M10S24E
2669071.60777000012,6537.97047889000,1194.00000000000,80386.00000000000,10,M10S,23E,14,1,-119.43121191700,37.06075053080,M,10S,M10S23E14,M10S23E,10M10S23E14,10M10S23E
2947726.63432000019,6863.74930754000,1195.00000000000,80389.00000000000,10,M10S,22E,17,1,-119.59521629300,37.06104654830,M,10S,M10S22E17,M10S22E,10M10S22E17,10M10S22E
621354.18216400000,4170.60531374000,1196.00000000000,80390.00000000000,10,M10S,22E,18,1,-119.60804011100,37.06012828860,M,10S,M10S22E18,M10S22E,10M10S22E18,10M10S22E
2698083.56343000010,6573.11241857000,1197.00000000000,80395.00000000000,10,M10S,23E,15,1,-119.44932283400,37.06065294210,M,10S,M10S23E15,M10S23E,10M10S23E15,10M10S23E
2674482.03929999983,6543.95073133000,1198.00000000000,80404.00000000000,10,M10S,23E,16,1,-119.46737986900,37.06057096280,M,10S,M10S23E16,M10S23E,10M10S23E16,10M10S23E
2749834.80987000000,6631.61603221000,1199.00000000000,80415.00000000000,10,M10S,23E,17,1,-119.48554151800,37.06055485900,M,10S,M10S23E17,M10S23E,10M10S23E17,10M10S23E
2570796.86994000012,6425.40626581000,1200.00000000000,80420.00000000000,10,M10S,23E,18,1,-119.50346797700,37.06074996050,M,10S,M10S23E18,M10S23E,10M10S23E18,10M10S23E
2559114.28037999989,6405.02043258000,1201.00000000000,80427.00000000000,10,M10S,22E,13,1,-119.52136364300,37.06083189660,M,10S,M10S22E13,M10S22E,10M10S22E13,10M10S22E
2551523.95571999997,6398.55533348000,1202.00000000000,80432.00000000000,10,M10S,22E,14,1,-119.53925348300,37.06073610610,M,10S,M10S22E14,M10S22E,10M10S22E14,10M10S22E
2282533.21319000004,6403.63441817000,1203.00000000000,80438.00000000000,10,M10S,32E,26,1,-118.44518582600,37.05147733330,M,10S,M10S32E26,M10S32E,10M10S32E26,10M10S32E
2422558.75823999988,6358.95570389000,1204.00000000000,80440.00000000000,10,M10S,22E,15,1,-119.55663100400,37.06013941940,M,10S,M10S22E15,M10S22E,10M10S22E15,10M10S22E
2582158.66973999981,6428.27048820000,1205.00000000000,80454.00000000000,10,M10S,32E,27,1,-118.46209816400,37.05119026710,M,10S,M10S32E27,M10S32E,10M10S32E27,10M10S32E
2651722.38328999979,6513.65895247000,1206.00000000000,80457.00000000000,10,M10S,32E,28,1,-118.48018466000,37.05118683980,M,10S,M10S32E28,M10S32E,10M10S32E28,10M10S32E
2637715.44278999977,6496.45759501000,1207.00000000000,80458.00000000000,10,M10S,32E,29,1,-118.49846075100,37.05117342830,M,10S,M10S32E29,M10S32E,10M10S32E29,10M10S32E
4253152.53373999987,8479.73268867000,1208.00000000000,80463.00000000000,10,M10S,32E,30,1,-118.52226905500,37.05115869000,M,10S,M10S32E30,M10S32E,10M10S32E30,10M10S32E
2049681.19883999997,5811.69814074000,1209.00000000000,80476.00000000000,10,M10S,22E,16,1,-119.57537966500,37.05931628780,M,10S,M10S22E16,M10S22E,10M10S22E16,10M10S22E
2647755.46835000021,6508.77857319000,1210.00000000000,80496.00000000000,10,M10S,31E,24,1,-118.54612894600,37.04793765810,M,10S,M10S31E24,M10S31E,10M10S31E24,10M10S31E
2599027.33441000013,6448.81673289000,1211.00000000000,80500.00000000000,10,M10S,31E,23,1,-118.56429863000,37.04794638300,M,10S,M10S31E23,M10S31E,10M10S31E23,10M10S31E
2599868.96013000002,6449.82271899000,1212.00000000000,80502.00000000000,10,M10S,31E,22,1,-118.58231188300,37.04795331870,M,10S,M10S31E22,M10S31E,10M10S31E22,10M10S31E
2595767.69450000022,6444.74906855000,1213.00000000000,80506.00000000000,10,M10S,31E,21,1,-118.60032322200,37.04796506090,M,10S,M10S31E21,M10S31E,10M10S31E21,10M10S31E
2633788.73799999990,6491.58548516000,1214.00000000000,80509.00000000000,10,M10S,31E,20,1,-118.61846081000,37.04796261030,M,10S,M10S31E20,M10S31E,10M10S31E20,10M10S31E
2560418.38420999981,6401.11353927000,1215.00000000000,80513.00000000000,10,M10S,31E,19,1,-118.63648284900,37.04796445070,M,10S,M10S31E19,M10S31E,10M10S31E19,10M10S31E
18577.19663250000,704.38306509100,1216.00000000000,80520.00000000000,10,M10S,32E,25,1,-118.43496578200,37.05073231500,M,10S,M10S32E25,M10S32E,10M10S32E25,10M10S32E
2650264.78996999981,6517.18235217000,1217.00000000000,80545.00000000000,10,M10S,30E,19,0,-118.74610427200,37.04661105680,M,10S,M10S30E19,M10S30E,10M10S30E19,10M10S30E
2591917.99805000005,6439.80715182000,1218.00000000000,80546.00000000000,10,M10S,30E,20,0,-118.72779566000,37.04644371810,M,10S,M10S30E20,M10S30E,10M10S30E20,10M10S30E
2594319.99195000017,6442.78961506000,1219.00000000000,80547.00000000000,10,M10S,30E,21,0,-118.70968170300,37.04624648380,M,10S,M10S30E21,M10S30E,10M10S30E21,10M10S30E
2592355.68782000011,6440.35010862000,1220.00000000000,80548.00000000000,10,M10S,30E,22,0,-118.69156316600,37.04604437310,M,10S,M10S30E22,M10S30E,10M10S30E22,10M10S30E
2591493.25980000012,6439.27784836000,1221.00000000000,80549.00000000000,10,M10S,30E,23,0,-118.67345300200,37.04584143260,M,10S,M10S30E23,M10S30E,10M10S30E23,10M10S30E
2722159.52057000017,6601.69142105000,1222.00000000000,80550.00000000000,10,M10S,30E,24,0,-118.65488504700,37.04561726430,M,10S,M10S30E24,M10S30E,10M10S30E24,10M10S30E
2614638.05672000023,6477.77549321000,1223.00000000000,80574.00000000000,10,M10S,28E,24,1,-118.87261489100,37.04572176630,M,10S,M10S28E24,M10S28E,10M10S28E24,10M10S28E
2554089.67995999986,6388.20698305000,1224.00000000000,80575.00000000000,10,M10S,29E,19,0,-118.85478761600,37.04551475220,M,10S,M10S29E19,M10S29E,10M10S29E19,10M10S29E
2592411.58118000021,6440.82595244000,1225.00000000000,80579.00000000000,10,M10S,28E,23,1,-118.89062558800,37.04577599890,M,10S,M10S28E23,M10S28E,10M10S28E23,10M10S28E
2598282.08882000018,6448.54519193000,1226.00000000000,80580.00000000000,10,M10S,29E,20,0,-118.83695397200,37.04522428350,M,10S,M10S29E20,M10S29E,10M10S29E20,10M10S29E
2625167.98804999981,6482.09437014000,1227.00000000000,80581.00000000000,10,M10S,28E,22,1,-118.90875362900,37.04577566850,M,10S,M10S28E22,M10S28E,10M10S28E22,10M10S28E
2564721.61750999978,6405.57272859000,1228.00000000000,80584.00000000000,10,M10S,29E,21,0,-118.81882232800,37.04490884370,M,10S,M10S29E21,M10S29E,10M10S29E21,10M10S29E
2550287.55195000023,6389.53982831000,1229.00000000000,80586.00000000000,10,M10S,28E,21,1,-118.92682150500,37.04581598280,M,10S,M10S28E21,M10S28E,10M10S28E21,10M10S28E
2514904.98235999979,6343.89173869000,1230.00000000000,80587.00000000000,10,M10S,29E,22,0,-118.80079987900,37.04456488210,M,10S,M10S29E22,M10S29E,10M10S29E22,10M10S29E
2623715.94951000018,6482.21382849000,1231.00000000000,80589.00000000000,10,M10S,29E,23,0,-118.78254349000,37.04415409830,M,10S,M10S29E23,M10S29E,10M10S29E23,10M10S29E
2647258.65819999995,6509.50995650000,1232.00000000000,80590.00000000000,10,M10S,29E,24,0,-118.76460562500,37.04364121260,M,10S,M10S29E24,M10S29E,10M10S29E24,10M10S29E
2612791.39466000022,6466.94867976000,1233.00000000000,80591.00000000000,10,M10S,28E,20,1,-118.94491277600,37.04583041300,M,10S,M10S28E20,M10S28E,10M10S28E20,10M10S28E
2352156.98375000013,6140.36246718000,1234.00000000000,80593.00000000000,10,M10S,28E,19,1,-118.96237978500,37.04587984910,M,10S,M10S28E19,M10S28E,10M10S28E19,10M10S28E
2550910.58134000003,6388.25210144000,1235.00000000000,80595.00000000000,10,M10S,27E,24,1,-118.97967249000,37.04595615810,M,10S,M10S27E24,M10S27E,10M10S27E24,10M10S27E
2424090.95182000007,6241.31741310000,1236.00000000000,80596.00000000000,10,M10S,27E,23,1,-118.99725778800,37.04602303840,M,10S,M10S27E23,M10S27E,10M10S27E23,10M10S27E
2506979.55367999990,6333.70636500000,1237.00000000000,80598.00000000000,10,M10S,27E,22,1,-119.01495516200,37.04600815910,M,10S,M10S27E22,M10S27E,10M10S27E22,10M10S27E
2518822.30643999996,6348.57740409000,1238.00000000000,80605.00000000000,10,M10S,27E,21,1,-119.03297193300,37.04598280340,M,10S,M10S27E21,M10S27E,10M10S27E21,10M10S27E
2574322.68685999978,6418.68998050000,1239.00000000000,80607.00000000000,10,M10S,27E,20,1,-119.05116038500,37.04596009170,M,10S,M10S27E20,M10S27E,10M10S27E20,10M10S27E
2584541.53666999983,6431.24570234000,1240.00000000000,80610.00000000000,10,M10S,27E,19,1,-119.06951631900,37.04593501110,M,10S,M10S27E19,M10S27E,10M10S27E19,10M10S27E
2463722.06342000002,6279.64864967000,1241.00000000000,80613.00000000000,10,M10S,26E,24,1,-119.08739561000,37.04585157190,M,10S,M10S26E24,M10S26E,10M10S26E24,10M10S26E
2558128.28839999996,6397.84894650000,1242.00000000000,80619.00000000000,10,M10S,26E,23,1,-119.10504015800,37.04571850730,M,10S,M10S26E23,M10S26E,10M10S26E23,10M10S26E
2558366.72000000020,6396.46475478000,1243.00000000000,80624.00000000000,10,M10S,26E,22,1,-119.12293589500,37.04565572560,M,10S,M10S26E22,M10S26E,10M10S26E22,10M10S26E
2677452.63085999992,6545.58164828000,1244.00000000000,80625.00000000000,10,M10S,25E,20,1,-119.26873850500,37.04637539780,M,10S,M10S25E20,M10S25E,10M10S25E20,10M10S25E
2634191.83985000011,6492.33869847000,1245.00000000000,80626.00000000000,10,M10S,25E,21,1,-119.25043142300,37.04643768660,M,10S,M10S25E21,M10S25E,10M10S25E21,10M10S25E
2653499.83236999996,6516.07786633000,1246.00000000000,80627.00000000000,10,M10S,25E,22,1,-119.23211769500,37.04636774470,M,10S,M10S25E22,M10S25E,10M10S25E22,10M10S25E
2610034.76005000016,6462.43607710000,1247.00000000000,80629.00000000000,10,M10S,25E,23,1,-119.21376207700,37.04627109360,M,10S,M10S25E23,M10S25E,10M10S25E23,10M10S25E
2608857.63525999989,6461.15657150000,1248.00000000000,80630.00000000000,10,M10S,25E,24,1,-119.19545631300,37.04616412230,M,10S,M10S25E24,M10S25E,10M10S25E24,10M10S25E
2592101.23641999997,6440.47718303000,1249.00000000000,80631.00000000000,10,M10S,26E,19,1,-119.17710951400,37.04605706520,M,10S,M10S26E19,M10S26E,10M10S26E19,10M10S26E
2523642.63223000010,6354.58137905000,1250.00000000000,80633.00000000000,10,M10S,26E,20,1,-119.15897626300,37.04591788970,M,10S,M10S26E20,M10S26E,10M10S26E20,10M10S26E
2551926.43386000022,6390.27927251000,1251.00000000000,80634.00000000000,10,M10S,26E,21,1,-119.14098311700,37.04576002590,M,10S,M10S26E21,M10S26E,10M10S26E21,10M10S26E
2480828.14209000021,6300.96651816000,1252.00000000000,80645.00000000000,10,M10S,25E,19,1,-119.28682425000,37.04617034670,M,10S,M10S25E19,M10S25E,10M10S25E19,10M10S25E
2623584.14702000003,6474.90028017000,1253.00000000000,80661.00000000000,10,M10S,24E,21,1,-119.35839859800,37.04619413970,M,10S,M10S24E21,M10S24E,10M10S24E21,10M10S24E
2538335.64001000021,6373.69849622000,1254.00000000000,80662.00000000000,10,M10S,24E,22,1,-119.34051128200,37.04616538400,M,10S,M10S24E22,M10S24E,10M10S24E22,10M10S24E
2569612.04652999993,6412.25794484000,1255.00000000000,80663.00000000000,10,M10S,24E,23,1,-119.32260564500,37.04612398150,M,10S,M10S24E23,M10S24E,10M10S24E23,10M10S24E
2668993.89734000014,6534.79610975000,1256.00000000000,80664.00000000000,10,M10S,24E,20,1,-119.37660989100,37.04612665220,M,10S,M10S24E20,M10S24E,10M10S24E20,10M10S24E
2504304.04706999986,6330.17195631000,1257.00000000000,80665.00000000000,10,M10S,24E,24,1,-119.30461003100,37.04608885650,M,10S,M10S24E24,M10S24E,10M10S24E24,10M10S24E
2636891.11151000019,6496.32270341000,1258.00000000000,80673.00000000000,10,M10S,24E,19,1,-119.39488952700,37.04611568950,M,10S,M10S24E19,M10S24E,10M10S24E19,10M10S24E
3157658.48827000009,7143.73205838000,1259.00000000000,80676.00000000000,10,M10S,22E,20,1,-119.59451828800,37.04684695620,M,10S,M10S22E20,M10S22E,10M10S22E20,10M10S22E
978138.17882999999,4764.05237817000,1260.00000000000,80677.00000000000,10,M10S,22E,19,1,-119.60900018300,37.04719352860,M,10S,M10S22E19,M10S22E,10M10S22E19,10M10S22E
2553680.96675000014,6394.00191437000,1261.00000000000,80689.00000000000,10,M10S,23E,24,1,-119.41280958500,37.04602635160,M,10S,M10S23E24,M10S23E,10M10S23E24,10M10S23E
2571746.34060999984,6416.75456211000,1262.00000000000,80694.00000000000,10,M10S,23E,23,1,-119.43055117400,37.04595613020,M,10S,M10S23E23,M10S23E,10M10S23E23,10M10S23E
2647008.59214999992,6509.63978083000,1263.00000000000,80697.00000000000,10,M10S,22E,24,1,-119.52037141400,37.04621914280,M,10S,M10S22E24,M10S22E,10M10S22E24,10M10S22E
2473925.02300000004,6307.52094256000,1264.00000000000,80698.00000000000,10,M10S,23E,19,1,-119.50271169100,37.04601237080,M,10S,M10S23E19,M10S23E,10M10S23E19,10M10S23E
2654186.58313999977,6518.19871305000,1265.00000000000,80705.00000000000,10,M10S,23E,22,1,-119.44868680900,37.04584967530,M,10S,M10S23E22,M10S23E,10M10S23E22,10M10S23E
